@type	@id	@lat	@lon	name	brand	operator	shop	opening_hours	addr:city	addr:postcode	addr:street	website	phone
node	6029408615	63.4115792	8.7280192	Matkroken Kjørsvikbugen	Matkroken		supermarket	"Mo-Fr 10:00-18:00, Sa 10:00-15:00"				https://www.coop.no/butikker/coop-marked-matkroken/matkroken-kjorsvikbugen-4430	+47 71 64 58 10
node	6029408619	62.7375060	7.1828600	Coop Mega Molde	Coop Mega		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-mega/coop-mega-molde-1516	+47 97 99 49 50
node	6029408620	62.5689054	7.6867568	Extra Åndalsnes	Extra		supermarket	"Mo-Sa 07:00-23:00, Su 12:00-20:00"				https://www.coop.no/butikker/extra/extra-andalsnes-2554	+47 97 99 52 55
node	6029408621	62.5484970	6.2785690	Coop Prix Søvik	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-21:00"				https://www.coop.no/butikker/coop-prix/coop-prix-sovik-1518	+47 97 99 53 10
node	6029408622	63.0671250	7.9876690	Matkroken Kvisvik	Matkroken		supermarket	"Mo-Fr 09:00-20:00, Sa 09:00-18:00"				https://www.coop.no/butikker/coop-marked-matkroken/matkroken-kvisvik-4435	+47 40 31 73 89
node	6029408626	62.4827660	6.8122790	Coop Prix Sjøholt	Coop Prix		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-22:00"				https://www.coop.no/butikker/coop-prix/coop-prix-sjoholt-1491	+47 97 99 52 83
node	6029408627	62.2581320	5.5851410	Coop Marked Gjerdsvika	Coop Marked		supermarket	Mo-Sa 06:00-24:00				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-gjerdsvika-1546	+47 95 26 23 97
node	6029408628	62.5994390	6.4453320	Extra Brattvåg	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-brattvag-1495	+47 97 99 52 98
node	6029408767	62.3920851	6.5827645	Extra Sykkylven	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-sykkylven-2763	+47 97 99 49 40
node	6029408768	62.9738730	7.1627280	Coop Prix Farstad	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-21:00"				https://www.coop.no/butikker/coop-prix/coop-prix-farstad-1474	+47 97 99 50 70
node	6029408772	62.6741660	6.6730290	Extra Midsund	Extra		supermarket	Mo-Sa 07:00-23:00					
node	6029408773	62.3261000	5.6370300	Extra Fosnavåg	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-fosnavag-1547	+47 97 99 12 40
node	6029408775	63.3469930	8.6909780	Coop Marked Vikhals	Coop Marked		supermarket	Mo-Sa 10:00-18:00				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-vikhals-1756	+47 71 64 56 45
node	6029787349	61.8068792	6.5189964	Joker Utvik	Joker		supermarket	Mo-Sa 09:00-18:00				https://joker.no/finn-butikk/joker-utvik	+47 57875305
node	6029787350	61.5985688	5.0476626	Rema 1000 Evja	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 57740050
node	6029787351	61.5989800	5.0639620	Eurospar Krokane	Spar		supermarket	"Mo-Fr 06:00-23:00, Sa 08:00-23:00"					+47 57741512
node	6029787356	61.0742380	6.9395560	Coop Marked Fresvik	Coop Marked		supermarket	"Mo-Th 10:00-17:00, Fr 10:00-18:00, Sa 10:00-15:00"				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-fresvik-1434	+47 57 69 74 00
node	6029787357	61.3577550	5.3974860	Extra Dale	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-dale-2604	+47 97 99 15 15
node	6029787358	61.4029565	7.2967303	Coop Prix Gaupne	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-gaupne-1425	+47 57 68 23 60
node	6029788156	62.1606110	5.1805610	Joker Stadlandet	Joker	Vestkapp handel	supermarket	Mo-Sa 09:00-18:00					+47 57859915
node	6029788157	61.4492500	5.8729300	Rema 1000 Førde	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 57832257
node	6029788159	60.8792310	6.8434540	Joker Gudvangen	Joker		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-18:00, Su 10:00-21:00"					+47 57633931
node	6029788161	61.5082155	5.7176055	Extra Naustdal	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-naustdal-2568	+47 97 99 15 44
node	6029789984	61.6008140	5.0440810	Kiwi Florø	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 57740908
node	6029790885	61.1703610	5.2962790	Spar Hyllestad	Spar		supermarket	"Mo-Fr 09:00-20:00, Sa 09:00-18:00"					+47 57788559
node	6029790887	61.0772997	5.8326606	Joker Bjordal	Joker		supermarket	Mo-Sa 07:00-23:00				https://joker.no/finn-butikk/joker-bjordal	+47 57710188
node	6029790888	61.9185261	5.7614574	YX Stårheim			convenience	Mo-Fr 07:00-22:00; Sa 08:00-22:00; Su 10:00-22:00					
node	6029790890	61.3474997	5.0646409	Kiwi Dalsøren	Kiwi		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00"					+47 57730350
node	6029790892	61.4855167	7.0271248	Nærbutikken Veitastrond	Nærbutikken		supermarket	"Mo-Fr 07:00-23:00, Sa 07:00-23:30, Su 07:00-23:00"					+47 97156437
node	6029790893	61.3043470	4.7395600	Joker Værlandet	Joker		supermarket	Mo-Sa 07:00-23:00					+47 57730120
node	6029791085	61.1488090	6.7512030	Nærbutikken Feios	Nærbutikken		supermarket	Mo-Su 07:00-23:00					+47 57697677
node	6029791086	61.4051950	6.7412250	Joker Fjærland	Joker		supermarket	Mo-Sa 06:30-23:00					+47 57692224
node	6029791090	61.1834730	6.8506386	Coop Prix Hermansverk	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-hermansverk-1431	+47 57 65 31 21
node	6029791091	61.3468838	5.0612888	Coop Marked Askvoll	Coop Marked		supermarket	"Mo-Fr 09:00-18:00, Sa 10:00-16:00"				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-askvoll-1380	+47 57 73 00 74
node	6029791092	61.2100080	6.5355520	Coop Prix Balestrand	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-21:00, Su 13:00-17:00"				https://www.coop.no/butikker/coop-prix/coop-prix-balestrand-1433	+47 97 99 14 74
node	6029791094	61.4528000	5.8578400	Extra Førde sentrum	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-forde-sentrum-2894	+47 94 82 62 88
node	6029791096	61.9026630	6.7149000	Extra Stryn	Extra		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-21:00"				https://www.coop.no/butikker/extra/extra-stryn-2573	+47 97 99 14 39
node	6029791097	61.9090820	5.9838970	Extra Nordfjordeid	Extra		supermarket	Mo-Sa 07:00-23:00					
node	6029970288	60.4037030	5.0181690	Kiwi Ågotnes	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/Finn-butikk/KIWI-Agotnes/	+47 56324470
node	6029970290	60.5462289	5.2907360	Kiwi Kvassnesvegen Knarvik	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 56355000
node	6029970293	60.3281600	5.2931810	Spar Bønes	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-20:00"					+47 55118500
node	6029970296	60.6641280	5.7481970	Joker Stamnes	Joker		supermarket	Mo-Sa 06:00-24:00					+47 47687529
node	6029970297	60.0098340	5.8060920	Joker Ølve	Joker		supermarket	"Mo-Fr 09:00-20:00, Sa 09:00-18:00"					+47 53489194
node	6029983978	60.3862160	6.6454140	Nærbutikken Grimo	Nærbutikken		supermarket	"Mo-Fr 09:00-18:00, Sa 09:00-16:00, Su 11:00-16:00"					+47 97028100
node	6029983979	60.8969510	5.5194470	Joker Haugsvær	Joker		supermarket	"Mo-Fr 09:00-18:00, Sa 09:00-16:00"				https://joker.no/finn-butikk/joker-haugsvar	+47 56366350
node	6029983982	60.5615020	5.2505910	Kiwi Ikenberget	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 56358610
node	6029983983	60.7922760	6.5093830	Joker Vossestrand	Joker		supermarket	"Mo-Fr 08:00-20:00, Sa 08:00-18:00"					+47 56522408
node	6029983984	60.5126877	4.9107434	Kiwi Øygarden	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 56387120
node	6029984905	60.6367519	6.4649775	Kiwi Palmafossen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 56516665
node	6029984906	59.7734160	5.4953290	Rema 1000 Bjelland	Rema 1000		supermarket	"Mo-Fr 06:00-23:00, Sa 07:00-23:00"					+47 53414411
node	6029984907	59.7947220	5.1795760	Coop Prix Bremnes	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-bremnes-1242	+47 90 69 70 75
node	6029984911	60.4438910	5.3256790	Joker Ervik	Joker		supermarket	"Mo-Fr 07:00-22:00, Sa 09:00-19:00, Su 09:00-23:00"					+47 55950830
node	6029984913	60.3013030	5.3035000	Bunnpris Steinsviken	Bunnpris		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00"					+47 55119454
node	6029984914	60.6585060	6.4372960	Rema 1000 Skulestadmo	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 56522840
node	6029984916	60.6601202	6.4350969	Kiwi Skulestadmo	Kiwi		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-21:00"					+47 56518995
node	6029984921	59.9317120	5.8595430	Spar Uskedalen	Spar		supermarket	"Mo-Fr 06:00-22:00, Sa 08:00-20:00"					+47 53486137
node	6029984925	60.4743110	5.2657610	Rema 1000 Morvik	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 55181407
node	6029984930	60.3754150	5.3489540	Kiwi Jonas Lies Vei	Kiwi		supermarket	"Mo-Fr 06:30-23:00, Sa 08:00-23:00"				https://kiwi.no/Stottemeny/Butikker-og-apningstider/Hordaland/BERGEN/Kiwi-803-Kronstad/	+47 55389950
node	6029984931	60.3759540	5.3345670	Kiwi Bøhmergaten	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 55200617
node	6029984934	60.6285284	6.4115417	Esso	Esso	Esso	convenience	Mo-Fr 06:00-23:00; Sa 08:00-23:00; Su 09:00-23:00					
node	6029984935	60.3720560	6.1410290	Spar Norheimsund	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-22:00"					+47 94488562
node	6029984937	60.2042950	5.4535530	Kiwi Gudridflaten	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 56309631
node	6029984938	59.7803800	5.4834330	Kiwi Studalen	Kiwi		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-21:00"					+47 53411748
node	6029984951	60.2753560	6.2521550	Spar Jondal	Spar		supermarket	24/7					+47 53668564
node	6029984952	60.0865990	5.2434600	Extra Storebø	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-storebo-4944	+47 56 18 07 00
node	6029984953	59.8322810	6.8195820	Coop Prix Røldal	Coop Prix		supermarket	Mo-Su 06:00-24:00				https://www.coop.no/butikker/coop-prix/coop-prix-roldal-2741	+47 48 23 46 22
node	6029984955	60.6551280	6.4372290	Extra Skulestadmo	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-skulestadmo-1409	+47 56 52 14 70
node	6029984958	59.8636390	5.7550630	Extra Husnes	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-husnes-2537	+47 97 05 59 00
node	6029984961	60.3723491	6.1459580	Coop Prix Norheimsund	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-21:00"				https://www.coop.no/butikker/coop-prix/coop-prix-norheimsund-1445	+47 56 55 37 60
node	6029984962	60.3611930	5.2336410	Obs Vestkanten	Obs		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"					
node	6029984964	59.7983830	5.2088180	Extra Bremnes	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-bremnes-4602	+47 53 42 08 38
node	6029984965	60.8143693	5.8027315	Coop Marked Modalen	Coop Marked		supermarket	Mo-Sa 06:00-24:00				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-modalen-1396	+47 56 59 98 30
node	6029984966	59.7785100	5.4993100	Extra Leirvik	Extra		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/extra/extra-leirvik-2637	+47 41 86 12 00
node	6029984967	60.7820204	4.7131991	Matkroken Fedje	Matkroken		supermarket	"Mo-Sa 09:00-21:00, Su 10:00-18:00"					
node	6029984969	59.6631090	5.9423670	Extra Etne	Extra		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"				https://www.coop.no/butikker/extra/extra-etne-1243	+47 47 60 55 67
node	6029984970	60.1000400	5.2253100	Extra Austevoll	Extra		supermarket	"Mo-Sa 07:00-23:00, Su 11:00-20:00"				https://www.coop.no/butikker/extra/extra-austevoll-2570	+47 56 18 55 00
node	6029984971	60.3063000	5.3227650	Coop Mega Nordås	Coop Mega		supermarket	"Mo-Fr 07:00-21:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-mega/coop-mega-nordas-4322	+47 55 11 74 74
node	6029984973	60.5684000	6.9155310	Coop Prix Ulvik	Coop Prix		supermarket	"Mo-Fr 07:00-21:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-ulvik-1405	+47 56 52 61 01
node	6029984974	60.2607860	6.0116080	Coop Prix Strandebarm	Coop Prix		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00"				https://www.coop.no/butikker/coop-prix/coop-prix-strandebarm-2739	+47 56 55 94 10
node	6029984976	60.3344520	5.3104040	Extra Bønes	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-bones-2162	+47 55 98 23 10
node	6029984977	60.0665154	6.5477369	Extra Odda	Extra		supermarket	"Mo-Sa 07:00-23:00, Su 12:00-19:00"				https://www.coop.no/butikker/extra/extra-odda-2793	+47 46 84 50 96
node	6029985588	60.3269740	5.0204690	Kiwi Møvik	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 56325696
node	6029985590	60.6842260	5.2296210	Joker Hundvin	Joker		supermarket	"Mo-Th 08:00-18:00, Fr 08:00-19:00, Sa 09:00-16:00"					+47 56363636
node	6029985595	60.3309750	5.0774000	Rema 1000 Fjell	Rema 1000		supermarket	"Mo-Fr 06:30-23:00, Sa 07:00-23:00"					+47 56330643
node	6029985602	60.1925080	5.1059416	Spar Steinsland	Spar		supermarket	"Mo-Fr 08:00-21:00, Sa 09:00-20:00"				https://spar.no/Finn-butikk/HORDALAND/SPAR-STEINSLAND/	+47 56338190
node	6029985603	60.2655610	5.3520740	Bunnpris Fana	Bunnpris		supermarket	"Mo-Fr 09:00-22:00, Sa 09:00-20:00, Su 10:00-22:00"					+47 55915761
node	6029985604	60.3447110	5.3639390	Kiwi Birkelundstoppen	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/	+47 55924180
node	6029985605	59.7741500	5.4854930	Rema 1000 Vabakkjen	Rema 1000		supermarket	"Mo-Fr 06:00-23:00, Sa 07:00-23:00"					+47 53413100
node	6029985606	60.7971279	5.0119972	Spar Mongstad	Spar		supermarket	"Mo-Fr 06:00-22:00, Sa 08:00-21:00"					+47 56169900
node	6030390342	58.9965570	5.6286240	Kiwi Randaberg	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51417878
node	6030390343	58.9623505	5.7075852			Nærmat	convenience						
node	6030390344	58.8549510	5.7692509	Spar Hana	Spar		supermarket	"Mo-Fr 06:00-22:00, Sa 08:00-20:00"					+47 51620211
node	6030390345	58.8296750	5.7271360	Kiwi Lundehaugen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51663600
node	6030390346	58.8776270	5.6701930	Bunnpris Skadberg	Bunnpris		supermarket	"Mo-Fr 06:00-22:00, Sa 08:00-21:00"					+47 51690770
node	6030390347	58.9938936	5.7279110				convenience						
node	6030390348	58.9718031	5.7348311	Thormodsen AS.			convenience						
node	6030390351	59.1384920	5.9044420	Joker Fogn	Joker		supermarket	Mo-Su 07:00-23:00					+47 51710922
node	6030391809	59.4834460	6.2570470	Bunnpris Sand	Bunnpris		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-20:00"					+47 93431344
node	6030391812	59.3869027	5.3157100	Kiwi Norheim	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 52853900
node	6030391814	59.5010090	5.5776730	Kiwi Isvik	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 52762008
node	6030391816	58.9674170	5.7405800	Joker Jelsagaten	Joker	Håkon dagligvare AS	supermarket	"Mo-Fr 07:00-22:00, Sa-Su 08:00-21:00"					+47 51522391
node	6030391817	58.2938410	6.4396890	Joker Åna-Sira	Joker		supermarket	24/7					+47 38372166
node	6030391818	58.9392990	5.6871840	Kiwi Gosen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51555618
node	6030391819	59.3953580	5.3068180	Rema 1000 Spannavegen	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 52704970
node	6030391820	59.3983935	5.2861136	Kiwi Salhusvegen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 52715712
node	6030391822	58.8458717	5.7159430	Helgø Meny Sandved	Meny		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00"					+47 51684950
node	6030391823	59.3549070	5.3243390	Kiwi Vormedal	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 52820810
node	6030391826	58.9564450	5.6359700	Rema 1000 Sunde	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 51590849
node	6030391827	58.9830500	5.6866660	Kiwi Middelthon	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51726915
node	6030391828	58.9829790	5.6856450	Rema 1000 Tasta	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 51546780
node	6030391833	59.0651670	5.9205870	Kiwi Tau	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51746826
node	6030391846	58.5250380	6.4969060	Coop Prix Hovsherad	Coop Prix		supermarket	Mo-Sa 06:00-24:00				https://www.coop.no/butikker/coop-prix/coop-prix-hovsherad-1261	+47 94 14 11 76
node	6030391848	59.5296000	5.6870000	Extra Knapphus	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-knapphus-1244	+47 46 88 16 23
node	6030391849	58.9642820	5.7533650	Coop Prix Storhaug	Coop Prix		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"				https://www.coop.no/butikker/coop-prix/coop-prix-storhaug-1300	+47 51 56 30 29
node	6030391851	59.5417840	5.8683380	Coop Prix Sandeid	Coop Prix		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-sandeid-1276	+47 52 76 12 84
node	6030391852	59.0917980	5.7779730	Coop Marked Østhusvik	Coop Marked		supermarket	Mo-Su 06:00-24:00				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-osthusvik-1314	+47 51 72 47 10
node	6030391853	59.2612730	5.1937370	Extra Åkrehamn	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-akrehamn-1246	+47 90 10 25 86
node	6030391854	59.2562510	5.1932090	Extra Divigården Åkra	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-divigarden-akra-4267	+47 52 81 65 70
node	6030391856	59.2930000	5.2261900	Coop Prix Vedavågen	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-21:00"				https://www.coop.no/butikker/coop-prix/coop-prix-vedavagen-2128	+47 46 89 85 94
node	6030391857	59.4337080	5.2636310	Extra Kvala	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kvala-4598	+47 52 73 66 88
node	6030391859	58.8419664	5.5961498	Extra Tjelta	Extra		supermarket	"Mo-Fr 06:00-23:00, Sa 07:00-23:00"					
node	6030391909	58.9410340	5.6499720	Joker Madlatuå	Joker		supermarket	"Mo-Fr 07:00-21:00, Sa 09:00-20:00"				https://joker.no/finn-butikk/joker-madlatua	+47 98444685
node	6030391910	58.8659650	5.7602270	Rema 1000 Aspervik	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 51666360
node	6030391912	58.9505500	5.7128370	Joker Brustadbua	Joker		supermarket	"Mo-Fr 07:00-21:00, Sa-Su 09:00-21:00"					+47 51870824
node	6030391917	59.0014420	5.7244190	Kiwi Øysenteret	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51592000
node	6030391918	59.4103267	5.3190288	Kiwi Skåredalen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 52866644
node	6030391921	58.8076810	6.2457840	Joker Gilje	Joker		supermarket	"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 09:00-18:00"					+47 51616341
node	6030391922	59.3489500	5.8011170	Joker Hinderåvåg	Joker		supermarket	"Mo-Fr 08:00-18:00, Sa 09:00-16:00"					+47 52778190
node	6030391923	58.9125490	5.8526665	Kiwi Hommersåk	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51688000
node	6030391925	58.9495290	5.6971090	Bunnpris Tjensvoll	Bunnpris		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"					+47 51557099
node	6030391926	58.9655910	5.6118380	Rema 1000 Kvernevik	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 51590293
node	6030391927	59.4084630	5.3294450	Spar Skåredalen	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 09:00-20:00"					+47 52714440
node	6030391939	58.8828764	5.6516826	Kiwi Sola	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51715690
node	6030391940	58.9455780	5.7198910	Kiwi Auglendsveien	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51586959
node	6030391941	59.3550190	5.2776120	Kiwi Avaldsnes	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 52816000
node	6030391944	58.9715370	5.6030520	Extra Kvernevik	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kvernevik-1271	+47 46 85 48 07
node	6030391945	58.9989920	5.6186140	Coop Mega Randaberg	Coop Mega		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-mega/coop-mega-randaberg-1257	+47 91 52 04 21
node	6030391946	58.4611880	6.5447440	Extra Moi	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-moi-1260	+47 91 58 08 64
node	6030391948	59.3249660	6.4307360	Coop Marked Vadla	Coop Marked		supermarket	"Mo-Th 09:00-17:00, Fr 09:00-20:00, Sa 09:00-18:00"				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-vadla-1318	+47 51 75 01 43
node	6030391949	58.7743300	5.6743570	Extra Klepp stasjon	Extra		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/extra/extra-klepp-st-1266	+47 48 18 12 05
node	6030391951	58.7306860	5.7296990	Extra Lye	Extra		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"				https://www.coop.no/butikker/extra/extra-lye-1256	+47 46 91 53 46
node	6030391953	58.9297820	5.8477220	Extra Hommersåk	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-hommersak-1252	+47 90 26 86 62
node	6030391954	58.9245010	5.8519670	Extra Riska	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-riska-4286	+47 51 67 63 10
node	6030391956	59.4767618	6.0315222	Matkroken Imsland	Matkroken		supermarket	"Mo-We 09:00-19:00, Th-Sa 09:00-20:00, Su 11:00-18:00"				https://www.coop.no/butikker/coop-marked-matkroken/matkroken-imsland-4205	+47 99 64 72 26
node	6030391960	58.8950342	6.0177875	Coop Prix Høle	Coop Prix		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-hole-2825	+47 46 86 14 00
node	6030391961	59.2802710	5.3034060	Extra Kopervik	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kopervik-1237	+47 91 14 22 89
